filename	event_labels
Fb3KgR8k890_30_40	Chicken_rooster,Speech
LkkzoR4_Xek_30_40	Violin_fiddle
5jpVVYSD1gk_70_80	Chainsaw
Lzs_5R5_Rk0_8_18	Baby_cry_infant_cry
EPtuJoumj9U_24_34	Speech,Baby_cry_infant_cry
HufIy_MZR20_0_10	Acoustic_guitar,Speech
60H36n6ImV0_10_20	Cello,Violin_fiddle
Axafn3gc0Co_30_40	Baby_cry_infant_cry
LtWMvzRYgzw_50_60	Fire_alarm
8-zr3ySTPTo_100_110	Banjo,Violin_fiddle
KkIkIVHFmSQ_30_40	Violin_fiddle,Speech
DbX-qiBfnQ0_150_160	Cello,Violin_fiddle
HJa93JAS48Q_360_370	Helicopter
DmQktOWM4Hw_80_90	Helicopter
F5LabJFPBSk_15_25	Speech,Baby_cry_infant_cry
N3i21beJgVM_260_270	Cello,Violin_fiddle
EK-4QlvRl0M_220_230	Lawn_mower,Speech
7gnkd1_5kZU_170_180	Accordion
K9FHcM-o6ec_10_20	Cheering,Speech
DldUejiYHJA_210_220	Acoustic_guitar,Speech
FC84PJe_fkM_10_20	Lawn_mower
EmvqTIMsWIQ_200_210	Helicopter
AMA-qvxjCls_50_60	Singing,Speech
NgZVZRJI4Gw_30_40	Cello,Violin_fiddle
59svx6RTX6E_100_110	Chainsaw
KbLrOjfu-4E_0_10	Singing,Banjo
NrGFbXPz-tg_60_70	Frying_(food)
8LOzRV19PnI_370_380	Speech,Vacuum_cleaner
1XS7E-gmZ_M_30_40	Speech,Car
1ud50ZJhj60_30_40	Helicopter
6PZJ6G3TGcA_30_40	Cello,Violin_fiddle
JLWeZ0itn3Y_30_40	Speech,Baby_cry_infant_cry
HRvLVi2GGIc_20_30	Speech,Dog
Gwj60CQwot4_30_40	Helicopter
ABMUQJOY2jI_5_15	Basketball_bounce,Speech
ColES8YHra4_4_14	Speech,Baby_cry_infant_cry
4lytS3VyzTI_30_40	Chainsaw,Speech
BFiE6tpZS6M_30_40	Violin_fiddle
1S1shnnPCkA_220_230	Singing
7EcOei6eQGc_10_20	Singing,Accordion
0f9XOtWdCeA_30_40	Car
10fsruoGshg_30_40	Car
CjTfGc4LGkU_0_10	Singing,Speech
3LoiDamcBHA_330_340	Acoustic_guitar
BN7WwU1wXhs_360_370	Violin_fiddle,Speech
JpXYuQjIlCw_20_30	Basketball_bounce,Speech
L7V9ILz9F9c_240_250	Vacuum_cleaner
ELnAoHRBJFQ_60_70	Vacuum_cleaner
0AHu7mqyX6w_30_40	Speech,Car
Isu39Omgvyc_10_20	Basketball_bounce
1gd27q8oGMc_100_110	Lawn_mower,Speech
BqSoF9CqxcU_30_40	Violin_fiddle,Speech
2fnFvxu-hsI_30_40	Accordion
C5XsPaCLlyw_160_170	Singing,Cheering,Speech
9cEyv09oDA0_10_20	Singing,Speech
KlQcRW2SD7o_160_170	Blender
95U-JZmuwbo_30_40	Speech,Accordion
8ishaG9pyMA_30_40	Speech,Clapping
LtZeCrkJjYU_30_40	Violin_fiddle,Speech
NQTghr8jU6U_30_40	Violin_fiddle,Speech
IR9y8fwMkyw_30_40	Motorcycle,Speech
5s-U1c1v1pc_20_30	Accordion
2njW17xoQHY_40_50	Blender
Ey9aTi2uSAs_30_40	Violin_fiddle,Speech
GlXOm-fZ9L8_30_40	Clapping
1Nl3caLibno_15_25	Speech,Car
0mF6L5yPCzA_18_28	Car
Lhk6m3VQ1qc_80_90	Chicken_rooster
-6sVjuIc6BM_140_150	Singing
HlZMhjmJFuU_30_40	Cello,Violin_fiddle
H6mvDgGbq_8_10_20	Baby_laughter
GQJJZ_ogphM_30_40	Violin_fiddle,Speech
Iln3aKQ_wKk_370_380	Singing,Speech
M8OMhBOVToI_40_50	Vacuum_cleaner
B7nHxU8lvQE_0_10	Speech,Dog
4rEIH_fRXaQ_40_50	Frying_(food)
JEyvZDetyc0_170_180	Singing,Speech
GcmisN47p_o_3_13	Chicken_rooster,Speech
6cn000ut7LY_30_40	Accordion
Hn7qJHhjxnY_30_40	Singing,Acoustic_guitar
JfMRPr24Zvg_0_10	Banjo,Speech
FPY58w5cZuo_16_26	Helicopter
MCf5tclsPDY_60_70	Frying_(food)
-7AQsUscOCI_9_19	Speech,Car
05hVR4iEQlU_30_40	Basketball_bounce,Speech
K0k3CAyalJg_30_40	Speech,Baby_cry_infant_cry
FRuQ4X2HyuM_50_60	Speech,Dog
3O-GOMlmK2M_30_40	Lawn_mower
7O3v2FubfVI_430_440	Singing,Cheering
AhW2VraJJUA_30_40	Accordion
HNAtneoeALQ_150_160	Chicken_rooster
C0WL7tiDcn4_360_370	Motorcycle,Speech
5ptYwUCTBds_30_40	Violin_fiddle
OiVf4YN6F04_110_120	Cheering,Speech
DUev5O2BQuY_20_30	Cat,Speech
DafyYQu50qQ_30_40	Speech,Baby_cry_infant_cry
CqKcyXt6laA_14_24	Speech,Dog
MQC6IFUIwcQ_100_110	Singing,Cheering
EyBPuxhTOiM_30_40	Speech,Dog
CB0N3WCuyQw_70_80	Speech,Clapping
DreJerSU9vo_10_20	Cello,Violin_fiddle
BvZbGBRThI0_230_240	Acoustic_guitar
JVWCDnuRFY0_90_100	Speech,Fire_alarm
N8z0iG33kaY_30_40	Helicopter
N2psBNkR9DA_30_40	Violin_fiddle,Speech
MYWRJg6Nyv8_90_100	Blender
658QvR_M2Tc_0_10	Cheering
Jpcc1bdKfD4_160_170	Singing,Speech
IhzK42t3Sgg_30_40	Violin_fiddle,Speech
KH22JqqjVA8_30_40	Vacuum_cleaner
3fdmx2lXY50_27_37	Cheering,Speech
1DsignYefh8_510_520	Speech,Car
9ZmEIObQuLE_130_140	Helicopter,Speech
LapACb_gP2E_170_180	Singing,Speech
OcIRYhaBpRs_0_10	Basketball_bounce,Speech
BSOYhlfLZho_0_10	Accordion
HU7vBqQ-hn0_30_40	Frying_(food)
LwPlLndzxkQ_0_10	Speech,Dog
BxNfwqWdwFo_30_40	Violin_fiddle,Speech
LqLL__RGZbY_60_70	Acoustic_guitar,Speech
MWf7a0Pz1bM_320_330	Frying_(food)
OFWo8QrM-uo_30_40	Violin_fiddle
LkFOFwSOt0U_30_40	Chicken_rooster
L5bD4Jms9Ok_180_190	Motorcycle,Speech
1eRWnEn6sZo_30_40	Chicken_rooster
EOuXdoJ8dVg_290_300	Cheering,Speech
FTK-Pu5yjBk_70_80	Clapping
LJxklaUHE6s_30_40	Violin_fiddle,Speech
2Lh8TnqVDxw_530_540	Singing,Cheering
HtepxCbGyCQ_360_370	Speech,Dog
71hok0SyfYc_160_170	Blender
2xu5cPjJz8w_330_340	Vacuum_cleaner
8UUbx15Nxzg_0_10	Speech,Accordion
IkYZJkgvotk_30_40	Violin_fiddle,Speech
Eyd40BcN0kk_330_340	Cheering,Speech
HJZagk51mPM_30_40	Cheering,Speech
DIgCvSiDl20_6_16	Chicken_rooster
KzMfkq5asSo_590_600	Telephone_bell_ringing,Speech
3uUCjXOapM4_11_21	Baby_cry_infant_cry
BCGjhGRdZqc_40_50	Speech,Dog
NSYbIhzpXeY_30_40	Acoustic_guitar,Speech
ExlWk1VNQ-4_130_140	Blender,Speech
BYtqKds-Q4I_80_90	Accordion
BTepa5tICHM_200_210	Vacuum_cleaner
CQYJ03SXW0Q_30_40	Chicken_rooster,Speech
1PiBGRNBeh4_30_40	Speech,Car
-5SglSseBko_180_190	Blender
1CVef9GuLgg_30_40	Car
Kn7iW0Pj9PA_40_50	Chainsaw
3JvW1_kASAE_30_40	Cello,Violin_fiddle
I-1qF2Aa-uQ_10_20	Speech,Dog
HOL59pC3rAE_90_100	Blender
-14k7z6iaYs_290_300	Car
EwwkeZseA-0_30_40	Violin_fiddle,Speech
ALdPf99u3s4_450_460	Helicopter
1GA-pRH3sBw_10_20	Chicken_rooster
NtV5h5-FKps_150_160	Speech,Vacuum_cleaner
C6KOf639Gt8_100_110	Frying_(food)
52dupxkQbFo_260_270	Blender
KajIqrOco7o_90_100	Singing,Speech
OYrj6qSaxAE_30_40	Chicken_rooster
EptushomUOc_20_30	Fire_alarm
MdFwDIhEz7I_30_40	Vacuum_cleaner
GMx58gc3P-g_40_50	Cheering,Speech
0EGpbwyUgOc_15_25	Cheering
NLXrnaf-xy4_140_150	Motorcycle,Speech
NJQWQtNgeG4_140_150	Blender
18DUOdPkYQQ_30_40	Car
JgdspFz2kOI_180_190	Speech,Fire_alarm
DKCqqi68xEc_240_250	Speech,Dog
P3rp4YqVGK8_20_30	Speech,Dog
PBDUCRTHbio_30_40	Violin_fiddle,Speech
DJmMWp030yU_0_10	Singing,Acoustic_guitar
0Y4dDnXF7C8_30_40	Speech,Car
LCkN7bsLquU_70_80	Speech,Dog
OWN-5B1zY48_30_40	Cello,Violin_fiddle,Speech
558YuvyAoao_50_60	Blender
AWE1A5BOcyU_40_50	Cello,Violin_fiddle
LtAtHTZb0hg_310_320	Accordion
5DNmaYCRFGc_180_190	Fire_alarm
9PkZYgV5Skw_10_20	Chainsaw
JkopAN2nwJ4_150_160	Vacuum_cleaner
A6ujpJGHEPU_40_50	Speech,Dog
5qx1HGIWJww_170_180	Speech,Frying_(food)
0gnMrLOx_qo_30_40	Car
8PEZ-eB_ZcE_30_40	Frying_(food)
GSVRpO44F04_140_150	Helicopter,Speech
8kQ74WtWhl0_250_260	Basketball_bounce,Speech
GzYqzGd4hMs_30_40	Violin_fiddle,Speech
N7hFQK0O6ZU_90_100	Singing,Speech
8rGbCfHBf4o_30_40	Cello,Violin_fiddle
9mE6cJTX05c_30_40	Cat,Speech
BVnha28kNGI_140_150	Singing
6s0qZsEyLnY_70_80	Speech,Clapping
0X2v32u0Nww_15_25	Speech,Car
CCsQ3Ioa4ls_110_120	Basketball_bounce,Speech
BoBNnEZ9EhE_180_190	Singing,Speech
Eq9qdC0w3ho_110_120	Singing,Speech
1Aha_-PutFw_30_40	Car
7aPl-Va0Zec_30_40	Cello,Acoustic_guitar
HaJjCfNVVi0_30_40	Helicopter
9hQpqo7J6rU_70_80	Singing,Banjo
GL3boMewQ2A_10_20	Chicken_rooster
6KU8jMAYyZo_13_23	Violin_fiddle
MgqFHsObq7Q_30_40	Violin_fiddle
HkrVwkEK-xI_360_370	Frying_(food)
NalrpkD5DW8_80_90	Chainsaw
LzkYp84a_nI_30_40	Motorcycle,Speech
Lbab_uAYN7Q_30_40	Cello,Violin_fiddle
3v_SUCnCrpI_130_140	Frying_(food)
Co7vcfwWdrg_260_270	Vacuum_cleaner
AEl5eOZ8WV8_60_70	Speech,Dog
FBZqk8yz3nM_30_40	Vacuum_cleaner
GjooNC45EEk_0_10	Banjo,Speech
CgGDTDmu6Qk_30_40	Vacuum_cleaner
OWxQaALDK_Q_140_150	Helicopter,Speech
DHIl-RhaZHI_170_180	Singing
KGl95MApWkg_30_40	Violin_fiddle,Speech
73l8vXDTY08_390_400	Speech,Accordion
LZDSKPzTPHc_360_370	Vacuum_cleaner
1rzShv7cwz4_130_140	Telephone_bell_ringing,Speech
GZSiF2mI2x0_30_40	Cheering,Speech
7DMxfj5A_u4_30_40	Cello,Violin_fiddle
8MXYt24Aqro_180_190	Cheering,Speech
EVza-wK3o3E_350_360	Speech,Dog
HTkcMLZa0-c_50_60	Accordion
Jm13K69Pn7Y_170_180	Motorcycle
4nv-GOe3h54_110_120	Frying_(food)
Lmu-PsnXOog_10_20	Chicken_rooster,Speech
CyuhnScsdCo_30_40	Basketball_bounce
OOU5V6FXOy8_120_130	Violin_fiddle
6W_8tnRYbdQ_250_260	Cheering
2VzvCtRDom8_160_170	Fire_alarm
BvI_q7m2GNQ_30_40	Cello,Violin_fiddle
BWzgKSWlF_Q_90_100	Basketball_bounce,Speech
CYf-YSRb-eQ_390_400	Cello,Violin_fiddle
1PllZ2UmD_4_12_22	Car
5oeYPMSKIFw_210_220	Cello
9focJCYeoGI_40_50	Acoustic_guitar,Speech
7P-56lf7aJI_0_10	Accordion
Cw1qq6DAz9I_0_10	Basketball_bounce,Speech
FuqVtxEN-mI_210_220	Frying_(food)
0jqWDEXH-3A_30_40	Car
P-Yni8zTL60_110_120	Speech,Baby_laughter
MeVdP0tK2j8_30_40	Violin_fiddle,Speech
DqylYvhwZ0g_40_50	Singing,Banjo
MbMwwANtJqM_290_300	Singing,Cheering
DNnzhTsMb9g_10_20	Motorcycle,Speech
7Z10MvgEo68_6_16	Speech,Fire_alarm
GgN6Ul05bdI_50_60	Helicopter
MAdNMvRsJF4_120_130	Singing,Clapping
0gMPUdsQi-4_30_40	Car
DifvlfXhV58_210_220	Speech,Dog
AGfXTDfKQ0U_60_70	Speech,Dog
HEjNxAjcTfQ_0_10	Accordion
Mx4gv1NLFW4_0_10	Speech,Dog
M1K18mkslTE_30_40	Violin_fiddle,Speech
D716iyM9nq4_90_100	Banjo,Violin_fiddle
HALICpB404w_90_100	Vacuum_cleaner
GnKm7_yD23M_20_30	Speech,Dog
D2JDmgsq71s_350_360	Vacuum_cleaner
MEd286WcP8g_500_510	Speech,Baby_cry_infant_cry
CTwDOdvKZYA_0_10	Singing,Speech
F1T2diMbSXI_140_150	Chainsaw
0X4gf1-45hE_30_40	Speech,Car
B8BRa9ffT9o_30_40	Cheering,Speech
Nre5T3Ndo3g_80_90	Cheering,Speech
N7eaScELmJY_30_40	Cello,Violin_fiddle
ACXXxYXakYg_30_40	Violin_fiddle,Speech
JLHbo9t6EEE_30_40	Acoustic_guitar,Speech
Bwe6A9kfi1U_50_60	Basketball_bounce,Speech
K96-WN25Kfk_10_20	Fire_alarm
AHTewCwxKII_40_50	Singing
AQtZz6xvwPA_30_40	Chainsaw
EVZR4LwSRWQ_30_40	Violin_fiddle,Speech
Aysy8DlEMT8_20_30	Accordion
85EBH0gp0oA_21_31	Baby_cry_infant_cry
Bp9XGkfOe4I_40_50	Speech,Dog
MrVe-R7Y5UA_30_40	Baby_cry_infant_cry
DR66Fj-Yz10_30_40	Speech,Baby_cry_infant_cry
AnRn_28PLcM_30_40	Motorcycle,Speech
H3N41YdSBy4_210_220	Singing
4-AQAJIOLuM_250_260	Singing,Banjo
MM0BYe3y6Mo_110_120	Singing,Dog
36cTVma-wps_50_60	Basketball_bounce,Speech
14_iWn5Fl9M_380_390	Speech,Car
JBiNjZf3nHA_180_190	Accordion
Nn7XcixLm4w_430_440	Basketball_bounce,Speech
PCHi_Ikx7PU_10_20	Motorcycle,Speech
6KWXAnwBAGA_0_10	Violin_fiddle
FJ1kIC6ZhBw_340_350	Baby_cry_infant_cry
EVQpiQMp25s_130_140	Singing
FUrdx1km6Lw_19_29	Speech,Baby_laughter
FdhFVDlDUKY_80_90	Speech,Dog
4ul8uXkumZM_40_50	Cheering
NeZ635wKLsE_90_100	Speech,Fire_alarm
8fcybjgtuEw_390_400	Telephone_bell_ringing,Speech
6L56jkZEZdA_30_40	Dog
L1REek_HeOg_10_20	Cello,Violin_fiddle
332Q5m6oAXU_40_50	Vacuum_cleaner
131F1vPfroA_6_16	Dog
BocZ75illv0_30_40	Basketball_bounce,Speech
K5zukAcTGC4_30_40	Acoustic_guitar,Speech
3GDDxLzZjwI_30_40	Cheering,Speech
1L2vvz9UFTU_30_40	Speech,Car
4wv_eVGuid8_0_10	Basketball_bounce
B7NaWbX5u_8_30_40	Accordion
9XuYoQC9KIA_30_40	Speech,Dog
LH8S8o8Zi_g_30_40	Violin_fiddle,Speech
4iEl8Q7W3zI_80_90	Helicopter
NZUYYBxUbYM_170_180	Basketball_bounce,Speech
9Hp44eaK8Lc_100_110	Singing
H3MgKzjQdSA_90_100	Chainsaw,Speech
2URXBjrsgt0_40_50	Speech,Baby_laughter
KJULkJvHC1I_100_110	Frying_(food)
GqswQI_b_uo_18_28	Chicken_rooster
GdsBcJGx9Ww_27_37	Speech,Baby_cry_infant_cry
2ugWpMV8_CM_30_40	Cheering
G_hfXzvZ6PA_30_40	Vacuum_cleaner
G2THRu30o7M_30_40	Vacuum_cleaner
BCJDy3_RG_s_0_10	Vacuum_cleaner
D3m_QM8RerA_30_40	Acoustic_guitar,Speech
GWR_Jv1tOvk_0_10	Singing
Gb46VaaTkAo_30_40	Violin_fiddle,Speech
I783IrVZdbw_30_40	Cello,Violin_fiddle
OkDPA5NGse8_30_40	Helicopter
LVK9qxBO324_30_40	Violin_fiddle,Speech
EB2BFtZzK7U_10_20	Motorcycle
EiEkyzNMqZo_160_170	Cheering,Speech
0cVig04Vstc_10_20	Chicken_rooster
9VOZBg7GVh0_120_130	Speech,Dog
9LBd-au2bh8_220_230	Chainsaw
L5dK74bnBOY_410_420	Cello
74LHxIwDM2E_10_20	Basketball_bounce
AhgtaJGP7rA_30_40	Singing
17X64IVcwuc_30_40	Cheering
M-y8e2ibpPc_100_110	Blender,Speech
MacYQB3u3ZI_240_250	Accordion
3A4nDi1NRak_70_80	Singing
M1WL5qw465c_30_40	Violin_fiddle,Speech
LSi8zXTfcKw_30_40	Blender
C3Z_weErtF0_60_70	Speech,Dog
4vLL7INP0VE_10_20	Speech,Fire_alarm
OZMbG93fWAU_30_40	Chicken_rooster
IWdhH5_-6TI_0_10	Chicken_rooster,Speech
5IWI1AoKEvw_30_40	Cello,Violin_fiddle
Odf3ZqkNx3A_30_40	Chainsaw
KAH5P5fSTas_30_40	Motorcycle,Speech
HpwCs7Gnc24_30_40	Speech,Baby_laughter
HaR6xVastgQ_130_140	Singing
Mck9lN44_Sc_30_40	Helicopter,Speech
NWQEtczqejY_220_230	Frying_(food)
C5DmrdolSV4_440_450	Basketball_bounce,Speech
J1U-iEvmPaQ_10_20	Basketball_bounce
ELIGKwdVIoY_40_50	Motorcycle,Speech
F9eVAEKnSIs_120_130	Singing,Speech
O1fV8QagnVo_50_60	Basketball_bounce,Speech
Fs5sdCeYS00_140_150	Accordion
3CAYfbQmPe0_180_190	Lawn_mower
CsHx08b_Mmo_70_80	Vacuum_cleaner
ESftUWtwsvI_200_210	Singing
O1ju78fTdek_30_40	Cheering,Speech
Dsw49uX3JkM_0_10	Vacuum_cleaner
NU2G7PzEy2U_80_90	Cheering,Speech
3qcV4fTEeb4_300_310	Fire_alarm
ErBelDAri5k_390_400	Singing
AxvTNqLzG90_180_190	Blender,Speech
2CdtgDf0FiI_10_20	Baby_laughter
Jlxsx2SMAV4_70_80	Singing,Banjo
6r7xzkWlxKg_570_580	Basketball_bounce,Speech
HYRcMxRjo30_30_40	Baby_cry_infant_cry
2ynagjJt_Ag_220_230	Cello,Violin_fiddle
OlIq6RJ2hhs_110_120	Speech,Dog
2XhoicPx_Ss_340_350	Cheering
FX84jX1I2nk_370_380	Singing,Speech
A5URYW0-_uk_0_10	Banjo,Speech
OLhDRxmEDgw_20_30	Speech,Clapping
GxxKF2ODh98_90_100	Violin_fiddle,Speech
L37hC2C65_8_30_40	Fire_alarm
GUSqE3a1P3I_100_110	Basketball_bounce,Speech
ACqiuxLkP8k_0_10	Chicken_rooster
MejmJ9dA4OU_30_40	Chicken_rooster,Speech
BWQ38j-IgCU_30_40	Singing,Speech
CvY2gM5uPAI_30_40	Violin_fiddle,Speech
6ZnUOAvGN08_50_60	Chicken_rooster
BKLbXlQpXCM_30_40	Speech,Fire_alarm
4dGCEiG7ElQ_30_40	Cheering
4w7gQyjsh6g_120_130	Cheering
9qyKG6ArgdU_30_40	Violin_fiddle,Speech
Fl08Fh_xGUY_380_390	Singing,Speech
CnrFcasxKkY_110_120	Speech,Fire_alarm
6hRhTmHtAto_360_370	Singing,Violin_fiddle
4-l9NnKkXy0_30_40	Cello,Violin_fiddle
HLzKkVI5CqY_30_40	Violin_fiddle,Speech
8oc54-7sAQc_0_10	Telephone_bell_ringing
0Sv7XUGjBwc_310_320	Lawn_mower
36qRfSU73jk_30_40	Cello,Violin_fiddle
G-1aQZA8LeY_30_40	Chicken_rooster
Mzq4R7Cdye0_20_30	Accordion
BbLpbk6NkMk_40_50	Singing,Speech
KmAuHfr1JqE_30_40	Speech,Baby_laughter
OhEFoV-NEH0_30_40	Cello,Violin_fiddle
HoGyL8jLXzU_10_20	Singing,Speech
GP0EWsP7mvQ_210_220	Singing,Speech
1LetcGxepnk_30_40	Basketball_bounce
Nic9uDlpEpE_260_270	Singing,Speech
35NtTSddZEQ_90_100	Singing
B67xdpbSju8_8_18	Cat,Speech
JxtLt2Clo4o_30_40	Helicopter
As-ZAAIRqVE_23_33	Speech,Baby_laughter
H35Bg4O9KVA_20_30	Blender
KgyAR4kY0WI_190_200	Speech,Baby_laughter
GOxMOatD9NQ_30_40	Singing,Banjo
OhZVsv0N53s_30_40	Speech,Dog
I5N4dU5TdnY_40_50	Motorcycle
JqfhG1dFMT4_30_40	Chainsaw
KodZ6MgJKrk_60_70	Cello,Violin_fiddle
FWVB31mq0bk_130_140	Speech,Dog
NWe1JrEOgSw_0_10	Cat,Speech
HvqhRI3xkvA_60_70	Basketball_bounce,Speech
32nKae6Sy5g_80_90	Cheering,Speech
1V75dFQMwO4_50_60	Car
MPkCKcW4Vtw_590_600	Accordion
HV0nAkzVHbg_0_10	Speech,Dog
OS75pMCauNQ_90_100	Chainsaw
FKsyzMU1f-4_60_70	Helicopter,Speech
0YAD0d51jkc_10_20	Speech,Car
56g7w0ILhR8_150_160	Singing,Accordion
H8CjnmzwHVI_30_40	Speech,Baby_cry_infant_cry
8YJpq0vxMJw_140_150	Blender
DikSRiifDi4_40_50	Telephone_bell_ringing
OUEDd0VYLpQ_380_390	Basketball_bounce,Speech
JgDXlgaXEqA_50_60	Singing,Acoustic_guitar
Bekhi6nAIkc_30_40	Clapping
2u77mzFw-KA_30_40	Speech,Car
HbdlI_AEVQM_30_40	Chicken_rooster,Speech
DMJaYDqqMzw_30_40	Violin_fiddle,Speech
OfGQ21cxEQg_0_10	Basketball_bounce
1KXOr7ZoUXQ_480_490	Vacuum_cleaner
Gh34M6wBhG8_21_31	Baby_cry_infant_cry
CN3TcLhslxU_30_40	Telephone_bell_ringing,Speech
KSnJhRwd8B0_200_210	Singing,Speech
M1CiglWeeCc_20_30	Vacuum_cleaner
CM7vAP1qyXQ_340_350	Singing,Speech
EcQsvgrbcRo_40_50	Singing
P7VtMVZfR6I_450_460	Cello
FewhkPh4QsQ_100_110	Baby_cry_infant_cry
G0ykjTHR4G0_200_210	Speech,Dog
5K_c4LG7CEE_30_40	Baby_cry_infant_cry
KGHW-BOlaG8_50_60	Helicopter,Speech
62HsZs5M2qM_0_10	Dog
ABSrUKkZRtQ_30_40	Lawn_mower,Motorcycle,Speech
Os8JWZ5SF7E_400_410	Lawn_mower,Speech
Bc4y_s42X0Y_30_40	Violin_fiddle,Speech
BlT95sGzpEI_30_40	Speech,Baby_cry_infant_cry
L1u2ecEl18s_10_20	Speech,Dog
CiNroM6BiFI_360_370	Cello,Violin_fiddle
0_XgpAewlTY_24_34	Car
BKrqdPojk84_8_18	Chicken_rooster,Speech
FbFcxFeqfR0_170_180	Singing
94xm4MG8nD8_30_40	Cheering,Speech
H9O2kvMHzq0_150_160	Singing,Speech
EU6wcumb2GQ_190_200	Singing
A_F1JXf-jIA_170_180	Vacuum_cleaner
44cvkzvAk2M_30_40	Cello,Acoustic_guitar
32XHWRQjMu8_30_40	Singing
LzBiKDOFGEE_30_40	Vacuum_cleaner
0vJ7P8Oi3Cw_30_40	Car
EqZsDW1XfoA_140_150	Singing,Speech
37dY3mT7F9U_40_50	Motorcycle,Speech,Car
CB7F-dHoF10_20_30	Singing,Acoustic_guitar
JpQkJT1gk90_130_140	Speech,Frying_(food)
10lxnCezdaI_30_40	Speech,Car
3bDP9x9AxLc_30_40	Cello,Violin_fiddle
NTfMme_q21g_210_220	Basketball_bounce
0ADb-RidJ2w_220_230	Cheering
Fgop47IQke4_10_20	Speech,Dog
DpPaSgNtfoQ_30_40	Cello,Violin_fiddle
9qcu8Zo3TDI_10_20	Singing
HJXlM9YHAfU_10_20	Singing,Speech
79POyHO-x-Q_4_14	Baby_cry_infant_cry
M3n_HRcsT_U_10_20	Singing,Acoustic_guitar
Gi3wDj1JGr4_150_160	Speech,Dog
1pJrv7RT3dw_30_40	Baby_cry_infant_cry
H3-wyuL68kE_350_360	Acoustic_guitar,Speech
CV8nDzeeL74_70_80	Helicopter
GgFcwX3wPCw_30_40	Singing,Violin_fiddle
2n7zdUdbwd8_10_20	Helicopter
2RWRG5XJ5Os_90_100	Helicopter
Eoamls0LLow_10_20	Speech,Baby_cry_infant_cry
3dG1KirUNtg_210_220	Fire_alarm
ORl0KaeGVzk_26_36	Speech,Baby_cry_infant_cry
13yT2k5evdY_23_33	Vacuum_cleaner
IenOmwkzLpY_90_100	Cello,Violin_fiddle
6c7jlpfDiYw_370_380	Vacuum_cleaner
D7XktcYDbXI_90_100	Singing
MfhZ9nX6v14_20_30	Dog,Baby_laughter
CARUlzI0zYA_30_40	Violin_fiddle,Speech
IRJ3VmMbJXI_10_20	Dog
C7wYY-mKlYY_30_40	Speech,Dog
C_Ppk5CX3CE_0_10	Accordion
Ho9zoO7SvB4_490_500	Singing
192GdBxkR6E_80_90	Helicopter
Bi0OKRM0_9o_30_40	Accordion
KV0cMUMFpLQ_0_10	Speech,Dog
H9pE3sMVsrU_270_280	Singing,Speech
Flk4WxLho2U_80_90	Chainsaw
38zQv7hBToA_20_30	Dog
MJVCZzC6Ih8_240_250	Singing,Speech
P4sW677qynE_510_520	Blender
8RuqRubx8TQ_120_130	Singing
1HTjIbIKV5o_0_10	Car
1GAKaKWyPzA_40_50	Dog,Vacuum_cleaner
2sX5a11I5UQ_480_490	Blender
FrEcwSTzPOY_20_30	Singing
JqNqA2olQeY_60_70	Speech,Vacuum_cleaner
IL84ny9wPtM_330_340	Motorcycle,Speech
53gQChyeke0_120_130	Basketball_bounce,Speech
5zSPUfVm32A_30_40	Chainsaw
0bi3TXrxmEU_30_40	Violin_fiddle
HqzC6L3PugE_60_70	Cat,Speech
4jIvqi_5ovs_120_130	Cheering,Speech
7D_0HDnGmWQ_90_100	Basketball_bounce,Speech
BDEpZfcU4U4_10_20	Cat,Speech
LbO26G1aV5E_30_40	Lawn_mower,Speech
DoJsm_JkXqE_0_10	Speech,Fire_alarm
N7PNHaOtJeY_30_40	Violin_fiddle,Speech
KqPmZjLS6qY_290_300	Cello,Violin_fiddle,Speech
P8p2ycwcw1s_70_80	Basketball_bounce,Speech
0_esiZaIaso_30_40	Car
9uL1FNGA9vM_70_80	Speech,Fire_alarm
2nB7Iz7XCUg_170_180	Cheering,Speech
DJdLMjgYFlU_30_40	Helicopter,Speech
C_r6VVMXoY0_60_70	Singing
GQp_q1wY2zo_14_24	Speech,Fire_alarm
CNjtu3LOWeM_120_130	Speech,Dog
AcgmkVK8BIc_30_40	Speech,Baby_cry_infant_cry
BwCc0LFt0nU_30_40	Accordion
2u2SxLssDYM_30_40	Speech,Car
JPUb0c4hUgY_490_500	Vacuum_cleaner
7w-imAZTiX0_30_40	Clapping
BM07iAIZgFo_30_40	Cello,Violin_fiddle
2Mszz6T7DbQ_10_20	Cheering
EjWkQqSUs4Q_30_40	Chicken_rooster
Jx51OBL8xsY_10_20	Motorcycle,Speech
G-kd9T9skFo_400_410	Singing
CoAR0X6WXnY_30_40	Speech,Baby_cry_infant_cry
DkSpOD9muA8_20_30	Helicopter,Speech
1aHGrVdoIas_2_12	Speech,Car
5GT_Wg6XQC4_30_40	Vacuum_cleaner
ATHjFAM3ehk_80_90	Clapping
BhJfjqwqZjs_20_30	Cello,Violin_fiddle
DA2ECI9KQV8_40_50	Chainsaw
M9LpYA644ho_0_10	Singing,Speech
0YlQDhBauog_130_140	Singing
K8f4BTVNKqI_100_110	Vacuum_cleaner
B6rSUfvHEuE_80_90	Singing,Speech
1RzohtrwFBM_30_40	Speech,Car
Ia1-2xZcEf8_150_160	Lawn_mower,Speech
IyZRI2FXo_w_190_200	Violin_fiddle
